Time	Media	Substrate	Cyanobacteria	Intensity
43	MBL	PRT	Anabaena_26	183
43	MBL	PRT	Anabaena_26	20
43	MBL	PRT	Anabaena_26	90
43	MBL	PRT	Anabaena_26	10
43	MBL	PRT	Anabaena_26	226
43	MBL	PRT	Anabaena_26	297
46	MBL	PRT	Anabaena_26	190
46	MBL	PRT	Anabaena_26	21
46	MBL	PRT	Anabaena_26	98
46	MBL	PRT	Anabaena_26	10
46	MBL	PRT	Anabaena_26	231
46	MBL	PRT	Anabaena_26	313
49	MBL	PRT	Anabaena_26	204
49	MBL	PRT	Anabaena_26	18
49	MBL	PRT	Anabaena_26	118
49	MBL	PRT	Anabaena_26	9
49	MBL	PRT	Anabaena_26	286
49	MBL	PRT	Anabaena_26	311
52	MBL	PRT	Anabaena_26	273
52	MBL	PRT	Anabaena_26	29
52	MBL	PRT	Anabaena_26	152
52	MBL	PRT	Anabaena_26	9
52	MBL	PRT	Anabaena_26	358
52	MBL	PRT	Anabaena_26	297
56	MBL	PRT	Anabaena_26	281
56	MBL	PRT	Anabaena_26	20
56	MBL	PRT	Anabaena_26	157
56	MBL	PRT	Anabaena_26	8
56	MBL	PRT	Anabaena_26	324
56	MBL	PRT	Anabaena_26	256
59	MBL	PRT	Anabaena_26	307
59	MBL	PRT	Anabaena_26	25
59	MBL	PRT	Anabaena_26	175
59	MBL	PRT	Anabaena_26	12
59	MBL	PRT	Anabaena_26	315
59	MBL	PRT	Anabaena_26	196
65	MBL	PRT	Anabaena_26	287
65	MBL	PRT	Anabaena_26	18
65	MBL	PRT	Anabaena_26	247
65	MBL	PRT	Anabaena_26	8
65	MBL	PRT	Anabaena_26	285
65	MBL	PRT	Anabaena_26	141
74	MBL	PRT	Anabaena_26	340
74	MBL	PRT	Anabaena_26	17
74	MBL	PRT	Anabaena_26	320
74	MBL	PRT	Anabaena_26	9
74	MBL	PRT	Anabaena_26	226
74	MBL	PRT	Anabaena_26	89
0	dH2O	10x	Anabaena_26	9388
0	dH2O	10x	Anabaena_26	9106
0	dH2O	10x	Anabaena_26	9139
0	dH2O	10x	Anabaena_26	8322
0	dH2O	10x	Anabaena_26	5921
0	dH2O	10x	Anabaena_26	10634
1	dH2O	10x	Anabaena_26	7993
1	dH2O	10x	Anabaena_26	7701
1	dH2O	10x	Anabaena_26	7821
1	dH2O	10x	Anabaena_26	7683
1	dH2O	10x	Anabaena_26	5141
1	dH2O	10x	Anabaena_26	9013
2	dH2O	10x	Anabaena_26	5171
2	dH2O	10x	Anabaena_26	5031
2	dH2O	10x	Anabaena_26	5168
2	dH2O	10x	Anabaena_26	4612
2	dH2O	10x	Anabaena_26	3119
2	dH2O	10x	Anabaena_26	7137
5	dH2O	10x	Anabaena_26	790
5	dH2O	10x	Anabaena_26	755
5	dH2O	10x	Anabaena_26	857
5	dH2O	10x	Anabaena_26	836
5	dH2O	10x	Anabaena_26	527
5	dH2O	10x	Anabaena_26	952
6	dH2O	10x	Anabaena_26	5303
6	dH2O	10x	Anabaena_26	5093
6	dH2O	10x	Anabaena_26	4937
6	dH2O	10x	Anabaena_26	4698
6	dH2O	10x	Anabaena_26	3463
6	dH2O	10x	Anabaena_26	5801
7	dH2O	10x	Anabaena_26	5521
7	dH2O	10x	Anabaena_26	5529
7	dH2O	10x	Anabaena_26	5853
7	dH2O	10x	Anabaena_26	7057
7	dH2O	10x	Anabaena_26	5436
7	dH2O	10x	Anabaena_26	6760
8	dH2O	10x	Anabaena_26	5517
8	dH2O	10x	Anabaena_26	4273
8	dH2O	10x	Anabaena_26	3810
8	dH2O	10x	Anabaena_26	5163
8	dH2O	10x	Anabaena_26	4213
8	dH2O	10x	Anabaena_26	7285
9	dH2O	10x	Anabaena_26	5696
9	dH2O	10x	Anabaena_26	5833
9	dH2O	10x	Anabaena_26	5939
9	dH2O	10x	Anabaena_26	7188
9	dH2O	10x	Anabaena_26	6144
9	dH2O	10x	Anabaena_26	7868
12	dH2O	10x	Anabaena_26	5657
12	dH2O	10x	Anabaena_26	5531
12	dH2O	10x	Anabaena_26	4341
12	dH2O	10x	Anabaena_26	5732
12	dH2O	10x	Anabaena_26	5470
12	dH2O	10x	Anabaena_26	8360
13	dH2O	10x	Anabaena_26	6101
13	dH2O	10x	Anabaena_26	6291
13	dH2O	10x	Anabaena_26	6338
13	dH2O	10x	Anabaena_26	7640
13	dH2O	10x	Anabaena_26	6229
13	dH2O	10x	Anabaena_26	9224
16	dH2O	10x	Anabaena_26	6235
16	dH2O	10x	Anabaena_26	5434
16	dH2O	10x	Anabaena_26	5141
16	dH2O	10x	Anabaena_26	6913
16	dH2O	10x	Anabaena_26	5385
16	dH2O	10x	Anabaena_26	9606
19	dH2O	10x	Anabaena_26	6174
19	dH2O	10x	Anabaena_26	6368
19	dH2O	10x	Anabaena_26	6378
19	dH2O	10x	Anabaena_26	8250
19	dH2O	10x	Anabaena_26	7130
19	dH2O	10x	Anabaena_26	10014
20	dH2O	10x	Anabaena_26	5975
20	dH2O	10x	Anabaena_26	6322
20	dH2O	10x	Anabaena_26	6343
20	dH2O	10x	Anabaena_26	7931
20	dH2O	10x	Anabaena_26	7159
20	dH2O	10x	Anabaena_26	9742
22	dH2O	10x	Anabaena_26	5708
22	dH2O	10x	Anabaena_26	5912
22	dH2O	10x	Anabaena_26	6467
22	dH2O	10x	Anabaena_26	7454
22	dH2O	10x	Anabaena_26	7185
22	dH2O	10x	Anabaena_26	9192
23	dH2O	10x	Anabaena_26	5823
23	dH2O	10x	Anabaena_26	5974
23	dH2O	10x	Anabaena_26	6225
23	dH2O	10x	Anabaena_26	7111
23	dH2O	10x	Anabaena_26	7152
23	dH2O	10x	Anabaena_26	8834
24	dH2O	10x	Anabaena_26	5823
24	dH2O	10x	Anabaena_26	5974
24	dH2O	10x	Anabaena_26	6225
24	dH2O	10x	Anabaena_26	7111
24	dH2O	10x	Anabaena_26	7152
24	dH2O	10x	Anabaena_26	8834
27	dH2O	10x	Anabaena_26	5943
27	dH2O	10x	Anabaena_26	5798
27	dH2O	10x	Anabaena_26	6139
27	dH2O	10x	Anabaena_26	6408
27	dH2O	10x	Anabaena_26	7343
27	dH2O	10x	Anabaena_26	8378
30	dH2O	10x	Anabaena_26	6389
30	dH2O	10x	Anabaena_26	6084
30	dH2O	10x	Anabaena_26	6288
30	dH2O	10x	Anabaena_26	6562
30	dH2O	10x	Anabaena_26	8210
30	dH2O	10x	Anabaena_26	8736
34	dH2O	10x	Anabaena_26	6849
34	dH2O	10x	Anabaena_26	5721
34	dH2O	10x	Anabaena_26	5620
34	dH2O	10x	Anabaena_26	6020
34	dH2O	10x	Anabaena_26	7745
34	dH2O	10x	Anabaena_26	9296
38	dH2O	10x	Anabaena_26	7503
38	dH2O	10x	Anabaena_26	6360
38	dH2O	10x	Anabaena_26	6495
38	dH2O	10x	Anabaena_26	6804
38	dH2O	10x	Anabaena_26	8196
38	dH2O	10x	Anabaena_26	10239
41	dH2O	10x	Anabaena_26	7860
41	dH2O	10x	Anabaena_26	6687
41	dH2O	10x	Anabaena_26	7281
41	dH2O	10x	Anabaena_26	7421
41	dH2O	10x	Anabaena_26	8991
41	dH2O	10x	Anabaena_26	11067
43	dH2O	10x	Anabaena_26	8393
43	dH2O	10x	Anabaena_26	6971
43	dH2O	10x	Anabaena_26	7510
43	dH2O	10x	Anabaena_26	7740
43	dH2O	10x	Anabaena_26	8940
43	dH2O	10x	Anabaena_26	11974
46	dH2O	10x	Anabaena_26	9125
46	dH2O	10x	Anabaena_26	7239
46	dH2O	10x	Anabaena_26	7227
46	dH2O	10x	Anabaena_26	7920
46	dH2O	10x	Anabaena_26	8456
46	dH2O	10x	Anabaena_26	13390
49	dH2O	10x	Anabaena_26	9584
49	dH2O	10x	Anabaena_26	7740
49	dH2O	10x	Anabaena_26	8228
49	dH2O	10x	Anabaena_26	8726
49	dH2O	10x	Anabaena_26	8942
49	dH2O	10x	Anabaena_26	13784
52	dH2O	10x	Anabaena_26	10265
52	dH2O	10x	Anabaena_26	8246
52	dH2O	10x	Anabaena_26	8846
52	dH2O	10x	Anabaena_26	10047
52	dH2O	10x	Anabaena_26	9213
52	dH2O	10x	Anabaena_26	16462
56	dH2O	10x	Anabaena_26	11739
56	dH2O	10x	Anabaena_26	9015
56	dH2O	10x	Anabaena_26	9395
56	dH2O	10x	Anabaena_26	10835
56	dH2O	10x	Anabaena_26	8917
56	dH2O	10x	Anabaena_26	18526
59	dH2O	10x	Anabaena_26	13035
59	dH2O	10x	Anabaena_26	8919
59	dH2O	10x	Anabaena_26	8792
59	dH2O	10x	Anabaena_26	11652
59	dH2O	10x	Anabaena_26	8721
59	dH2O	10x	Anabaena_26	21129
65	dH2O	10x	Anabaena_26	16806
65	dH2O	10x	Anabaena_26	11258
65	dH2O	10x	Anabaena_26	11799
65	dH2O	10x	Anabaena_26	15419
65	dH2O	10x	Anabaena_26	9478
65	dH2O	10x	Anabaena_26	26624
74	dH2O	10x	Anabaena_26	27254
74	dH2O	10x	Anabaena_26	17826
74	dH2O	10x	Anabaena_26	17256
74	dH2O	10x	Anabaena_26	26172
74	dH2O	10x	Anabaena_26	9668
74	dH2O	10x	Anabaena_26	42105
0	dH2O	1x	Anabaena_26	1872
0	dH2O	1x	Anabaena_26	1948
0	dH2O	1x	Anabaena_26	1963
0	dH2O	1x	Anabaena_26	2069
0	dH2O	1x	Anabaena_26	2012
0	dH2O	1x	Anabaena_26	2049
1	dH2O	1x	Anabaena_26	2215
1	dH2O	1x	Anabaena_26	2212
1	dH2O	1x	Anabaena_26	2062
1	dH2O	1x	Anabaena_26	2226
1	dH2O	1x	Anabaena_26	2085
1	dH2O	1x	Anabaena_26	2156
2	dH2O	1x	Anabaena_26	1077
2	dH2O	1x	Anabaena_26	1045
2	dH2O	1x	Anabaena_26	1103
2	dH2O	1x	Anabaena_26	1227
2	dH2O	1x	Anabaena_26	1209
2	dH2O	1x	Anabaena_26	1190
5	dH2O	1x	Anabaena_26	155
5	dH2O	1x	Anabaena_26	190
5	dH2O	1x	Anabaena_26	267
5	dH2O	1x	Anabaena_26	368
5	dH2O	1x	Anabaena_26	510
5	dH2O	1x	Anabaena_26	422
6	dH2O	1x	Anabaena_26	1292
6	dH2O	1x	Anabaena_26	1381
6	dH2O	1x	Anabaena_26	1977
6	dH2O	1x	Anabaena_26	2782
6	dH2O	1x	Anabaena_26	3427
6	dH2O	1x	Anabaena_26	2440
7	dH2O	1x	Anabaena_26	1530
7	dH2O	1x	Anabaena_26	1757
7	dH2O	1x	Anabaena_26	2873
7	dH2O	1x	Anabaena_26	3387
7	dH2O	1x	Anabaena_26	4176
7	dH2O	1x	Anabaena_26	3405
8	dH2O	1x	Anabaena_26	2013
8	dH2O	1x	Anabaena_26	1681
8	dH2O	1x	Anabaena_26	2463
8	dH2O	1x	Anabaena_26	2957
8	dH2O	1x	Anabaena_26	3440
8	dH2O	1x	Anabaena_26	3956
9	dH2O	1x	Anabaena_26	2426
9	dH2O	1x	Anabaena_26	2479
9	dH2O	1x	Anabaena_26	4324
9	dH2O	1x	Anabaena_26	4532
9	dH2O	1x	Anabaena_26	4656
9	dH2O	1x	Anabaena_26	4605
12	dH2O	1x	Anabaena_26	3016
12	dH2O	1x	Anabaena_26	2944
12	dH2O	1x	Anabaena_26	4404
12	dH2O	1x	Anabaena_26	3847
12	dH2O	1x	Anabaena_26	3384
12	dH2O	1x	Anabaena_26	4664
13	dH2O	1x	Anabaena_26	3249
13	dH2O	1x	Anabaena_26	3322
13	dH2O	1x	Anabaena_26	5659
13	dH2O	1x	Anabaena_26	4748
13	dH2O	1x	Anabaena_26	3074
13	dH2O	1x	Anabaena_26	4986
16	dH2O	1x	Anabaena_26	4063
16	dH2O	1x	Anabaena_26	3299
16	dH2O	1x	Anabaena_26	4624
16	dH2O	1x	Anabaena_26	4266
16	dH2O	1x	Anabaena_26	1455
16	dH2O	1x	Anabaena_26	4958
19	dH2O	1x	Anabaena_26	3421
19	dH2O	1x	Anabaena_26	3554
19	dH2O	1x	Anabaena_26	5022
19	dH2O	1x	Anabaena_26	4944
19	dH2O	1x	Anabaena_26	984
19	dH2O	1x	Anabaena_26	5428
20	dH2O	1x	Anabaena_26	3514
20	dH2O	1x	Anabaena_26	3640
20	dH2O	1x	Anabaena_26	4891
20	dH2O	1x	Anabaena_26	5072
20	dH2O	1x	Anabaena_26	1030
20	dH2O	1x	Anabaena_26	5528
22	dH2O	1x	Anabaena_26	3885
22	dH2O	1x	Anabaena_26	3912
22	dH2O	1x	Anabaena_26	4657
22	dH2O	1x	Anabaena_26	5382
22	dH2O	1x	Anabaena_26	1485
22	dH2O	1x	Anabaena_26	5843
23	dH2O	1x	Anabaena_26	3972
23	dH2O	1x	Anabaena_26	3996
23	dH2O	1x	Anabaena_26	4653
23	dH2O	1x	Anabaena_26	5338
23	dH2O	1x	Anabaena_26	1823
23	dH2O	1x	Anabaena_26	5885
24	dH2O	1x	Anabaena_26	3972
24	dH2O	1x	Anabaena_26	3996
24	dH2O	1x	Anabaena_26	4653
24	dH2O	1x	Anabaena_26	5338
24	dH2O	1x	Anabaena_26	1823
24	dH2O	1x	Anabaena_26	5885
27	dH2O	1x	Anabaena_26	4616
27	dH2O	1x	Anabaena_26	4722
27	dH2O	1x	Anabaena_26	4217
27	dH2O	1x	Anabaena_26	5836
27	dH2O	1x	Anabaena_26	3350
27	dH2O	1x	Anabaena_26	6327
30	dH2O	1x	Anabaena_26	5238
30	dH2O	1x	Anabaena_26	5489
30	dH2O	1x	Anabaena_26	4484
30	dH2O	1x	Anabaena_26	6310
30	dH2O	1x	Anabaena_26	4157
30	dH2O	1x	Anabaena_26	6870
34	dH2O	1x	Anabaena_26	6494
34	dH2O	1x	Anabaena_26	6307
34	dH2O	1x	Anabaena_26	4140
34	dH2O	1x	Anabaena_26	6654
34	dH2O	1x	Anabaena_26	4660
34	dH2O	1x	Anabaena_26	8008
38	dH2O	1x	Anabaena_26	7959
38	dH2O	1x	Anabaena_26	7792
38	dH2O	1x	Anabaena_26	4841
38	dH2O	1x	Anabaena_26	8313
38	dH2O	1x	Anabaena_26	5746
38	dH2O	1x	Anabaena_26	9608
41	dH2O	1x	Anabaena_26	8486
41	dH2O	1x	Anabaena_26	8500
41	dH2O	1x	Anabaena_26	5520
41	dH2O	1x	Anabaena_26	9047
41	dH2O	1x	Anabaena_26	6518
41	dH2O	1x	Anabaena_26	10682
43	dH2O	1x	Anabaena_26	9518
43	dH2O	1x	Anabaena_26	9421
43	dH2O	1x	Anabaena_26	6007
43	dH2O	1x	Anabaena_26	10231
43	dH2O	1x	Anabaena_26	7054
43	dH2O	1x	Anabaena_26	11813
46	dH2O	1x	Anabaena_26	10883
46	dH2O	1x	Anabaena_26	10606
46	dH2O	1x	Anabaena_26	6393
46	dH2O	1x	Anabaena_26	11296
46	dH2O	1x	Anabaena_26	7832
46	dH2O	1x	Anabaena_26	13287
49	dH2O	1x	Anabaena_26	11437
49	dH2O	1x	Anabaena_26	11217
49	dH2O	1x	Anabaena_26	7133
49	dH2O	1x	Anabaena_26	11768
49	dH2O	1x	Anabaena_26	8344
49	dH2O	1x	Anabaena_26	13845
52	dH2O	1x	Anabaena_26	13598
52	dH2O	1x	Anabaena_26	14220
52	dH2O	1x	Anabaena_26	8321
52	dH2O	1x	Anabaena_26	13092
52	dH2O	1x	Anabaena_26	9826
52	dH2O	1x	Anabaena_26	16665
56	dH2O	1x	Anabaena_26	16741
56	dH2O	1x	Anabaena_26	15261
56	dH2O	1x	Anabaena_26	9606
56	dH2O	1x	Anabaena_26	11651
56	dH2O	1x	Anabaena_26	11229
56	dH2O	1x	Anabaena_26	20476
59	dH2O	1x	Anabaena_26	15314
59	dH2O	1x	Anabaena_26	13510
59	dH2O	1x	Anabaena_26	9771
59	dH2O	1x	Anabaena_26	10707
59	dH2O	1x	Anabaena_26	12445
59	dH2O	1x	Anabaena_26	23948
65	dH2O	1x	Anabaena_26	14062
65	dH2O	1x	Anabaena_26	12962
65	dH2O	1x	Anabaena_26	13720
65	dH2O	1x	Anabaena_26	9213
65	dH2O	1x	Anabaena_26	15290
65	dH2O	1x	Anabaena_26	29926
74	dH2O	1x	Anabaena_26	10539
74	dH2O	1x	Anabaena_26	13147
74	dH2O	1x	Anabaena_26	22460
74	dH2O	1x	Anabaena_26	6867
74	dH2O	1x	Anabaena_26	21532
74	dH2O	1x	Anabaena_26	41963
0	dH2O	MGS-1	Anabaena_26	12
0	dH2O	MGS-1	Anabaena_26	19
0	dH2O	MGS-1	Anabaena_26	8
0	dH2O	MGS-1	Anabaena_26	11
0	dH2O	MGS-1	Anabaena_26	11
0	dH2O	MGS-1	Anabaena_26	16
1	dH2O	MGS-1	Anabaena_26	13
1	dH2O	MGS-1	Anabaena_26	16
1	dH2O	MGS-1	Anabaena_26	9
1	dH2O	MGS-1	Anabaena_26	12
1	dH2O	MGS-1	Anabaena_26	11
1	dH2O	MGS-1	Anabaena_26	16
2	dH2O	MGS-1	Anabaena_26	15
2	dH2O	MGS-1	Anabaena_26	17
2	dH2O	MGS-1	Anabaena_26	11
2	dH2O	MGS-1	Anabaena_26	16
2	dH2O	MGS-1	Anabaena_26	15
2	dH2O	MGS-1	Anabaena_26	19
5	dH2O	MGS-1	Anabaena_26	18
5	dH2O	MGS-1	Anabaena_26	22
5	dH2O	MGS-1	Anabaena_26	15
5	dH2O	MGS-1	Anabaena_26	21
5	dH2O	MGS-1	Anabaena_26	19
5	dH2O	MGS-1	Anabaena_26	24
6	dH2O	MGS-1	Anabaena_26	58
6	dH2O	MGS-1	Anabaena_26	54
6	dH2O	MGS-1	Anabaena_26	34
6	dH2O	MGS-1	Anabaena_26	45
6	dH2O	MGS-1	Anabaena_26	42
6	dH2O	MGS-1	Anabaena_26	49
7	dH2O	MGS-1	Anabaena_26	78
7	dH2O	MGS-1	Anabaena_26	80
7	dH2O	MGS-1	Anabaena_26	46
7	dH2O	MGS-1	Anabaena_26	70
7	dH2O	MGS-1	Anabaena_26	59
7	dH2O	MGS-1	Anabaena_26	66
8	dH2O	MGS-1	Anabaena_26	83
8	dH2O	MGS-1	Anabaena_26	84
8	dH2O	MGS-1	Anabaena_26	43
8	dH2O	MGS-1	Anabaena_26	66
8	dH2O	MGS-1	Anabaena_26	59
8	dH2O	MGS-1	Anabaena_26	90
9	dH2O	MGS-1	Anabaena_26	104
9	dH2O	MGS-1	Anabaena_26	125
9	dH2O	MGS-1	Anabaena_26	78
9	dH2O	MGS-1	Anabaena_26	110
9	dH2O	MGS-1	Anabaena_26	86
9	dH2O	MGS-1	Anabaena_26	119
12	dH2O	MGS-1	Anabaena_26	232
12	dH2O	MGS-1	Anabaena_26	265
12	dH2O	MGS-1	Anabaena_26	139
12	dH2O	MGS-1	Anabaena_26	181
12	dH2O	MGS-1	Anabaena_26	185
12	dH2O	MGS-1	Anabaena_26	258
13	dH2O	MGS-1	Anabaena_26	268
13	dH2O	MGS-1	Anabaena_26	281
13	dH2O	MGS-1	Anabaena_26	204
13	dH2O	MGS-1	Anabaena_26	225
13	dH2O	MGS-1	Anabaena_26	223
13	dH2O	MGS-1	Anabaena_26	279
16	dH2O	MGS-1	Anabaena_26	235
16	dH2O	MGS-1	Anabaena_26	304
16	dH2O	MGS-1	Anabaena_26	223
16	dH2O	MGS-1	Anabaena_26	191
16	dH2O	MGS-1	Anabaena_26	219
16	dH2O	MGS-1	Anabaena_26	282
19	dH2O	MGS-1	Anabaena_26	187
19	dH2O	MGS-1	Anabaena_26	266
19	dH2O	MGS-1	Anabaena_26	148
19	dH2O	MGS-1	Anabaena_26	222
19	dH2O	MGS-1	Anabaena_26	161
19	dH2O	MGS-1	Anabaena_26	272
20	dH2O	MGS-1	Anabaena_26	241
20	dH2O	MGS-1	Anabaena_26	330
20	dH2O	MGS-1	Anabaena_26	146
20	dH2O	MGS-1	Anabaena_26	294
20	dH2O	MGS-1	Anabaena_26	206
20	dH2O	MGS-1	Anabaena_26	394
22	dH2O	MGS-1	Anabaena_26	376
22	dH2O	MGS-1	Anabaena_26	473
22	dH2O	MGS-1	Anabaena_26	201
22	dH2O	MGS-1	Anabaena_26	450
22	dH2O	MGS-1	Anabaena_26	326
22	dH2O	MGS-1	Anabaena_26	622
23	dH2O	MGS-1	Anabaena_26	429
23	dH2O	MGS-1	Anabaena_26	497
23	dH2O	MGS-1	Anabaena_26	242
23	dH2O	MGS-1	Anabaena_26	463
23	dH2O	MGS-1	Anabaena_26	331
23	dH2O	MGS-1	Anabaena_26	619
24	dH2O	MGS-1	Anabaena_26	429
24	dH2O	MGS-1	Anabaena_26	497
24	dH2O	MGS-1	Anabaena_26	242
24	dH2O	MGS-1	Anabaena_26	463
24	dH2O	MGS-1	Anabaena_26	331
24	dH2O	MGS-1	Anabaena_26	619
27	dH2O	MGS-1	Anabaena_26	533
27	dH2O	MGS-1	Anabaena_26	560
27	dH2O	MGS-1	Anabaena_26	384
27	dH2O	MGS-1	Anabaena_26	504
27	dH2O	MGS-1	Anabaena_26	357
27	dH2O	MGS-1	Anabaena_26	711
30	dH2O	MGS-1	Anabaena_26	686
30	dH2O	MGS-1	Anabaena_26	720
30	dH2O	MGS-1	Anabaena_26	496
30	dH2O	MGS-1	Anabaena_26	654
30	dH2O	MGS-1	Anabaena_26	475
30	dH2O	MGS-1	Anabaena_26	981
34	dH2O	MGS-1	Anabaena_26	756
34	dH2O	MGS-1	Anabaena_26	843
34	dH2O	MGS-1	Anabaena_26	510
34	dH2O	MGS-1	Anabaena_26	692
34	dH2O	MGS-1	Anabaena_26	506
34	dH2O	MGS-1	Anabaena_26	1009
38	dH2O	MGS-1	Anabaena_26	892
38	dH2O	MGS-1	Anabaena_26	899
38	dH2O	MGS-1	Anabaena_26	529
38	dH2O	MGS-1	Anabaena_26	772
38	dH2O	MGS-1	Anabaena_26	530
38	dH2O	MGS-1	Anabaena_26	1092
41	dH2O	MGS-1	Anabaena_26	1011
41	dH2O	MGS-1	Anabaena_26	988
41	dH2O	MGS-1	Anabaena_26	621
41	dH2O	MGS-1	Anabaena_26	889
41	dH2O	MGS-1	Anabaena_26	627
41	dH2O	MGS-1	Anabaena_26	1281
43	dH2O	MGS-1	Anabaena_26	1057
43	dH2O	MGS-1	Anabaena_26	1044
43	dH2O	MGS-1	Anabaena_26	692
43	dH2O	MGS-1	Anabaena_26	1008
43	dH2O	MGS-1	Anabaena_26	676
43	dH2O	MGS-1	Anabaena_26	1424
46	dH2O	MGS-1	Anabaena_26	1111
46	dH2O	MGS-1	Anabaena_26	1096
46	dH2O	MGS-1	Anabaena_26	753
46	dH2O	MGS-1	Anabaena_26	1057
46	dH2O	MGS-1	Anabaena_26	724
46	dH2O	MGS-1	Anabaena_26	1533
49	dH2O	MGS-1	Anabaena_26	1173
49	dH2O	MGS-1	Anabaena_26	1204
49	dH2O	MGS-1	Anabaena_26	777
49	dH2O	MGS-1	Anabaena_26	1204
49	dH2O	MGS-1	Anabaena_26	883
49	dH2O	MGS-1	Anabaena_26	1762
52	dH2O	MGS-1	Anabaena_26	1214
52	dH2O	MGS-1	Anabaena_26	1271
52	dH2O	MGS-1	Anabaena_26	876
52	dH2O	MGS-1	Anabaena_26	1179
52	dH2O	MGS-1	Anabaena_26	941
52	dH2O	MGS-1	Anabaena_26	2001
56	dH2O	MGS-1	Anabaena_26	1246
56	dH2O	MGS-1	Anabaena_26	1309
56	dH2O	MGS-1	Anabaena_26	897
56	dH2O	MGS-1	Anabaena_26	1172
56	dH2O	MGS-1	Anabaena_26	876
56	dH2O	MGS-1	Anabaena_26	2040
59	dH2O	MGS-1	Anabaena_26	1400
59	dH2O	MGS-1	Anabaena_26	1364
59	dH2O	MGS-1	Anabaena_26	895
59	dH2O	MGS-1	Anabaena_26	1147
59	dH2O	MGS-1	Anabaena_26	1088
59	dH2O	MGS-1	Anabaena_26	2210
65	dH2O	MGS-1	Anabaena_26	1464
65	dH2O	MGS-1	Anabaena_26	1439
65	dH2O	MGS-1	Anabaena_26	932
65	dH2O	MGS-1	Anabaena_26	1122
65	dH2O	MGS-1	Anabaena_26	1275
65	dH2O	MGS-1	Anabaena_26	2357
74	dH2O	MGS-1	Anabaena_26	2253
74	dH2O	MGS-1	Anabaena_26	1689
74	dH2O	MGS-1	Anabaena_26	1179
74	dH2O	MGS-1	Anabaena_26	1403
74	dH2O	MGS-1	Anabaena_26	1234
74	dH2O	MGS-1	Anabaena_26	2710
0	dH2O	MMS-2	Anabaena_26	17
0	dH2O	MMS-2	Anabaena_26	28
0	dH2O	MMS-2	Anabaena_26	29
0	dH2O	MMS-2	Anabaena_26	23
0	dH2O	MMS-2	Anabaena_26	17
0	dH2O	MMS-2	Anabaena_26	28
1	dH2O	MMS-2	Anabaena_26	10
1	dH2O	MMS-2	Anabaena_26	22
1	dH2O	MMS-2	Anabaena_26	22
1	dH2O	MMS-2	Anabaena_26	18
1	dH2O	MMS-2	Anabaena_26	13
1	dH2O	MMS-2	Anabaena_26	21
2	dH2O	MMS-2	Anabaena_26	8
2	dH2O	MMS-2	Anabaena_26	16
2	dH2O	MMS-2	Anabaena_26	16
2	dH2O	MMS-2	Anabaena_26	14
2	dH2O	MMS-2	Anabaena_26	10
2	dH2O	MMS-2	Anabaena_26	15
5	dH2O	MMS-2	Anabaena_26	13
5	dH2O	MMS-2	Anabaena_26	16
5	dH2O	MMS-2	Anabaena_26	14
5	dH2O	MMS-2	Anabaena_26	16
5	dH2O	MMS-2	Anabaena_26	14
5	dH2O	MMS-2	Anabaena_26	18
6	dH2O	MMS-2	Anabaena_26	14
6	dH2O	MMS-2	Anabaena_26	36
6	dH2O	MMS-2	Anabaena_26	29
6	dH2O	MMS-2	Anabaena_26	26
6	dH2O	MMS-2	Anabaena_26	17
6	dH2O	MMS-2	Anabaena_26	29
7	dH2O	MMS-2	Anabaena_26	24
7	dH2O	MMS-2	Anabaena_26	59
7	dH2O	MMS-2	Anabaena_26	61
7	dH2O	MMS-2	Anabaena_26	42
7	dH2O	MMS-2	Anabaena_26	24
7	dH2O	MMS-2	Anabaena_26	48
8	dH2O	MMS-2	Anabaena_26	27
8	dH2O	MMS-2	Anabaena_26	38
8	dH2O	MMS-2	Anabaena_26	36
8	dH2O	MMS-2	Anabaena_26	34
8	dH2O	MMS-2	Anabaena_26	20
8	dH2O	MMS-2	Anabaena_26	47
9	dH2O	MMS-2	Anabaena_26	28
9	dH2O	MMS-2	Anabaena_26	64
9	dH2O	MMS-2	Anabaena_26	54
9	dH2O	MMS-2	Anabaena_26	57
9	dH2O	MMS-2	Anabaena_26	25
9	dH2O	MMS-2	Anabaena_26	46
12	dH2O	MMS-2	Anabaena_26	41
12	dH2O	MMS-2	Anabaena_26	81
12	dH2O	MMS-2	Anabaena_26	81
12	dH2O	MMS-2	Anabaena_26	51
12	dH2O	MMS-2	Anabaena_26	38
12	dH2O	MMS-2	Anabaena_26	78
13	dH2O	MMS-2	Anabaena_26	50
13	dH2O	MMS-2	Anabaena_26	102
13	dH2O	MMS-2	Anabaena_26	104
13	dH2O	MMS-2	Anabaena_26	69
13	dH2O	MMS-2	Anabaena_26	50
13	dH2O	MMS-2	Anabaena_26	97
16	dH2O	MMS-2	Anabaena_26	52
16	dH2O	MMS-2	Anabaena_26	98
16	dH2O	MMS-2	Anabaena_26	149
16	dH2O	MMS-2	Anabaena_26	117
16	dH2O	MMS-2	Anabaena_26	40
16	dH2O	MMS-2	Anabaena_26	140
19	dH2O	MMS-2	Anabaena_26	67
19	dH2O	MMS-2	Anabaena_26	167
19	dH2O	MMS-2	Anabaena_26	208
19	dH2O	MMS-2	Anabaena_26	197
19	dH2O	MMS-2	Anabaena_26	79
19	dH2O	MMS-2	Anabaena_26	205
